Course ID,Subject,Catalog,Rq Group,Line,Line Type,Min Units,Min Course,Rqs Typ,Rqrmnt,Cond Code,Operator,Value,Acad Group,Subject,Catalog,Ptrn Type,Course ID,Trnsfr Lvl,Test Crdt,Othr Crdt,Min Points,Min Units,Incl Equiv,Term,Assoc,Conn,Parenth,Test ID,Component,Score,Max Age,Select Method,Rpt Descr,Description
8762,THEA,4040,1949,10,COND,0,0,,,LVL,NE,10,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
8762,THEA,4040,1949,20,COND,0,0,,,LVL,NE,20,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
8763,THEA,4060,1953,10,CRSE,0,0,PRE,,,,,,,,SMPL,8731,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
8763,THEA,4060,1953,20,CRSE,0,0,PRE,,,,,,,,SMPL,8740,ALL,Y,Y,0,0,Y,,0,AND,,,,0,0,,,
8763,THEA,4060,1953,30,CRSE,0,0,PRE,,,,,,,,SMPL,8747,ALL,Y,Y,0,0,Y,,0,AND,,,,0,0,,,
8763,THEA,4060,1953,40,CRSE,0,0,PRE,,,,,,,,SMPL,8758,ALL,Y,Y,0,0,Y,,0,AND,,,,0,0,,,
8763,THEA,4060,1953,50,CRSE,0,0,PRE,,,,,,,,SMPL,8755,ALL,Y,Y,0,0,Y,,0,AND,,,,0,0,,,
8763,THEA,4060,1953,60,COND,0,0,,,LVL,NE,10,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
8763,THEA,4060,1953,70,COND,0,0,,,LVL,NE,20,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
8764,THEA,4070,1954,10,COND,0,0,,,LVL,NE,10,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
8764,THEA,4070,1954,20,COND,0,0,,,LVL,NE,20,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
8765,THEA,4310,1955,10,CRSE,0,0,PRE,,,,,,,,SMPL,8746,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
8765,THEA,4310,1955,20,CRSE,0,0,PRE,,,,,,,,SMPL,8747,ALL,Y,Y,0,0,Y,,0,AND,,,,0,0,,,
8765,THEA,4310,1955,30,COND,0,0,,,LVL,NE,10,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
8765,THEA,4310,1955,40,COND,0,0,,,LVL,NE,20,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
8767,THEA,4320,1956,10,CRSE,0,0,PRE,,,,,,,,SMPL,8746,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
8767,THEA,4320,1956,20,CRSE,0,0,PRE,,,,,,,,SMPL,8747,ALL,Y,Y,0,0,Y,,0,AND,,,,0,0,,,
8767,THEA,4320,1956,30,COND,0,0,,,LVL,NE,10,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
8767,THEA,4320,1956,40,COND,0,0,,,LVL,NE,20,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
8769,THEA,4330,1957,10,CRSE,0,0,PRE,,,,,,,,SMPL,8746,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
8769,THEA,4330,1957,20,CRSE,0,0,PRE,,,,,,,,SMPL,8747,ALL,Y,Y,0,0,Y,,0,AND,,,,0,0,,,
8769,THEA,4330,1957,30,COND,0,0,,,LVL,NE,10,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
8769,THEA,4330,1957,40,COND,0,0,,,LVL,NE,20,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
8770,THEA,4340,1959,10,CRSE,0,0,PRE,,,,,,,,SMPL,8746,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
8770,THEA,4340,1959,20,CRSE,0,0,PRE,,,,,,,,SMPL,8747,ALL,Y,Y,0,0,Y,,0,AND,,,,0,0,,,
8770,THEA,4340,1959,30,COND,0,0,,,LVL,NE,10,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
8770,THEA,4340,1959,40,COND,0,0,,,LVL,NE,20,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
8771,THEA,4440,1964,10,CRSE,0,0,PRE,,,,,,,,SMPL,8755,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
8772,THEA,4500,1966,10,CRSE,0,0,PRE,,,,,,,,SMPL,8737,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
8772,THEA,4500,1966,20,CRSE,0,0,PRE,,,,,,,,SMPL,8738,ALL,Y,Y,0,0,Y,,0,AND,,,,0,0,,,
8773,THEA,4510,8632,10,CRSE,0,0,PRE,,,,,,,,SMPL,8737,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
8773,THEA,4510,8632,20,CRSE,0,0,PRE,,,,,,,,SMPL,8757,ALL,Y,Y,0,0,Y,,0,AND,,,,0,0,,,
8774,THEA,4610,1971,10,CRSE,0,0,PRE,,,,,,,,SMPL,8731,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
8774,THEA,4610,1971,20,CRSE,0,0,PRE,,,,,,,,SMPL,8740,ALL,Y,Y,0,0,Y,,0,AND,,,,0,0,,,
8774,THEA,4610,1971,30,CRSE,0,0,PRE,,,,,,,,SMPL,8748,ALL,Y,Y,0,0,Y,,0,AND,,,,0,0,,,
8774,THEA,4610,1971,40,COND,0,0,,,LVL,NE,10,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
8774,THEA,4610,1971,50,COND,0,0,,,LVL,NE,20,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
8775,THEA,4710,1973,10,RQ,0,0,PRE,2,,,,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
8775,THEA,4710,1973,20,COND,0,0,,,LVL,NE,10,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
8775,THEA,4710,1973,30,COND,0,0,,,LVL,NE,20,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
8776,THEA,4720,1975,10,RQ,0,0,PRE,2,,,,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
8776,THEA,4720,1975,20,COND,0,0,,,LVL,NE,10,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
8776,THEA,4720,1975,30,COND,0,0,,,LVL,NE,20,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
8778,THEA,3750,1978,20,COND,0,0,,,LVL,NE,10,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
8843,CET,3420,2659,10,CRSE,0,0,PRE,,,,,,,,SMPL,7853,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
8843,CET,3420,2659,20,CRSE,0,0,PRE,,,,,,,,SMPL,7862,ALL,Y,Y,0,0,Y,,0,AND,,,,0,0,,,
8844,CET,3900,2660,10,CRSE,0,0,PRE,,,,,,,,SMPL,7855,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
8848,CET,4410,2668,10,CRSE,0,0,PRE,,,,,,,,SMPL,7853,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
8849,CET,4450,2671,10,CRSE,0,0,PRE,,,,,,,,SMPL,8843,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
8855,BSAD,3140,1612,10,CRSE,0,0,PRE,,,,,,,,SMPL,7690,ALL,Y,Y,2,0,Y,,0,,,,,0,0,,,
8855,BSAD,3140,1612,20,COND,0,0,,,CGA,GE,2.5,,,,SMPL,,ALL,Y,Y,2,0,,,0,AND,,,,0,0,,,
8857,MGMT,3100,1610,10,CRSE,0,0,PRE,,,,,,,,SMPL,7003,ALL,Y,Y,2,0,Y,,0,,,,,0,0,,,
8857,MGMT,3100,1610,20,CRSE,0,0,PRE,,,,,,,,SMPL,10963,ALL,Y,Y,2,0,Y,,0,AND,(,,,0,0,,,
8857,MGMT,3100,1610,30,CRSE,0,0,PRE,,,,,,,,SMPL,57108,ALL,Y,Y,2,0,Y,,0,OR,),,,0,0,,,
8857,MGMT,3100,1610,40,CRSE,0,0,PRE,,,,,,,,SMPL,10966,ALL,Y,Y,2,0,Y,,0,AND,(,,,0,0,,,
8857,MGMT,3100,1610,50,CRSE,0,0,PRE,,,,,,,,SMPL,55364,ALL,Y,Y,2,0,Y,,0,OR,),,,0,0,,,
8857,MGMT,3100,1610,60,COND,0,0,,,PR,NE,NDG,,,,SMPL,,ALL,Y,Y,2,0,,,0,AND,,,,0,0,,,
8857,MGMT,3100,1610,70,COND,0,0,,,CGA,GE,2.5,,,,SMPL,,ALL,Y,Y,2,0,,,0,AND,,,,0,0,,,
8859,ISQA,4110,2172,10,CRSE,0,0,PRE,,,,,,,,SMPL,8004,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
8859,ISQA,4110,2172,20,CRSE,0,0,PRE,,,,,,,,SMPL,10556,ALL,Y,Y,0,0,Y,,0,AND,,,,0,0,,,
8859,ISQA,4110,2172,30,CRSE,0,0,PRE,,,,,,,,SMPL,10530,ALL,Y,Y,0,0,Y,,0,AND,(,,,0,0,,,
8859,ISQA,4110,2172,40,CRSE,0,0,CO,,,,,,,,SMPL,10530,ALL,Y,Y,0,0,Y,,0,OR,),,,0,0,,,
8860,ISQA,4120,2175,10,CRSE,0,0,PRE,,,,,,,,SMPL,10530,ALL,Y,Y,0,0,Y,,0,,(,,,0,0,,,
8860,ISQA,4120,2175,20,CRSE,0,0,CO,,,,,,,,SMPL,10530,ALL,Y,Y,0,0,N,1175,101,OR,),,,0,0,,,
8860,ISQA,4120,2175,30,CRSE,0,0,PRE,,,,,,,,SMPL,8859,ALL,Y,Y,0,0,Y,,0,AND,(,,,0,0,,,
8860,ISQA,4120,2175,40,CRSE,0,0,CO,,,,,,,,SMPL,8859,ALL,Y,Y,0,0,N,1175,101,OR,),,,0,0,,,
8867,SCMT,3500,1615,10,CRSE,0,0,PRE,,,,,,,,SMPL,7690,ALL,Y,Y,2,0,Y,,0,,(,,,0,0,,,
8867,SCMT,3500,1615,20,CRSE,0,0,PRE,,,,,,,,SMPL,7691,ALL,Y,Y,2,0,Y,,0,OR,),,,0,0,,,
8867,SCMT,3500,1615,30,COND,0,0,,,CGA,GE,2.5,,,,SMPL,,ALL,Y,Y,2,0,,,0,AND,,,,0,0,,,
8867,SCMT,3500,1615,40,CRSE,0,0,PRE,,,,,,,,SMPL,10963,ALL,Y,Y,2,0,Y,,0,AND,(,,,0,0,,,
8867,SCMT,3500,1615,50,CRSE,0,0,PRE,,,,,,,,SMPL,57108,ALL,Y,Y,2,0,Y,,0,OR,),,,0,0,,,
8876,ECON,1200,8669,10,COND,0,0,,,PR,NE,,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
8878,ECON,2220,1897,10,RQ,0,0,PRE,47,,,,,,,SMPL,,ALL,Y,Y,2,0,,,0,,,,,0,0,,,
8878,ECON,2220,1897,20,CRSE,0,0,PRE,,,,,,,,SMPL,8879,ALL,Y,Y,1.67,0,Y,,0,AND,(,,,0,0,,,
8878,ECON,2220,1897,30,CRSE,0,0,CO,,,,,,,,SMPL,8879,ALL,Y,Y,0,0,N,1175,101,OR,,,,0,0,,,
8878,ECON,2220,1897,40,CRSE,0,0,CO,,,,,,,,SMPL,8879,ALL,Y,Y,0,0,N,1175,850,OR,),,,0,0,,,
8878,ECON,2220,1897,50,RQ,0,0,PRE,19,,,,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
8879,ECON,2200,1893,10,CRSE,0,0,PRE,,,,,,,,SMPL,9172,ALL,Y,Y,0,0,Y,,0,,(,,,0,0,,,
8879,ECON,2200,1893,20,CRSE,0,0,PRE,,,,,,,,SMPL,9173,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
8879,ECON,2200,1893,30,CRSE,0,0,PRE,,,,,,,,SMPL,9174,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
8879,ECON,2200,1893,40,CRSE,0,0,PRE,,,,,,,,SMPL,9175,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
8879,ECON,2200,1893,50,CRSE,0,0,PRE,,,,,,,,SMPL,9178,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
8879,ECON,2200,1893,60,COND,0,0,,,TST,GE,,,,,SMPL,,ALL,Y,Y,0,0,,,0,OR,,OEPPE,ENGL,1160,999,HS,,
8879,ECON,2200,1893,70,COND,0,0,,,TST,GE,,,,,SMPL,,ALL,Y,Y,0,0,,,0,OR,,OAPO,ENGC,4,999,HS,,
8879,ECON,2200,1893,80,COND,0,0,,,TST,GE,,,,,SMPL,,ALL,Y,Y,0,0,,,0,OR,),OAPO,ELC,4,999,HS,,
8879,ECON,2200,1893,90,CRSE,0,0,PRE,,,,,,,,SMPL,54056,ALL,Y,Y,1.67,0,Y,,0,AND,(,,,0,0,,,
8879,ECON,2200,1893,100,CRSE,0,0,PRE,,,,,,,,SMPL,60052,ALL,Y,Y,1.67,0,Y,,0,OR,,,,0,0,,,
8879,ECON,2200,1893,110,CRSE,0,0,PRE,,,,,,,,SMPL,10747,ALL,Y,Y,1.67,0,Y,,0,OR,,,,0,0,,,
8879,ECON,2200,1893,120,CRSE,0,0,PRE,,,,,,,,SMPL,10750,ALL,Y,Y,1.67,0,Y,,0,OR,,,,0,0,,,
8879,ECON,2200,1893,130,CRSE,0,0,PRE,,,,,,,,SMPL,10754,ALL,Y,Y,1.67,0,Y,,0,OR,,,,0,0,,,
8879,ECON,2200,1893,140,CRSE,0,0,PRE,,,,,,,,SMPL,10755,ALL,Y,Y,1.67,0,Y,,0,OR,,,,0,0,,,
8879,ECON,2200,1893,150,COND,0,0,,,TST,GE,,,,,SMPL,,ALL,Y,Y,0,0,,,0,OR,,OACT,MATH,23,60,HS,,
8879,ECON,2200,1893,160,COND,0,0,,,TST,GE,,,,,SMPL,,ALL,Y,Y,0,0,,,0,OR,,OMACT,MATH,1320,60,HS,,
8879,ECON,2200,1893,170,COND,0,0,,,TST,GE,,,,,SMPL,,ALL,Y,Y,0,0,,,0,OR,,OSAT,MATH,540,999,HS,,
8879,ECON,2200,1893,180,COND,0,0,,,TST,GE,,,,,SMPL,,ALL,Y,Y,0,0,,,0,OR,,OCOMPASS,COMP,4,24,HS,,
8879,ECON,2200,1893,190,COND,0,0,,,TST,GE,,,,,SMPL,,ALL,Y,Y,0,0,,,0,OR,),OACCUPLACE,COMP,4,24,HS,,
8880,ECON,3100,1917,10,RQ,0,0,PRE,7,,,,,,,SMPL,,ALL,Y,Y,2,0,,,0,,,,,0,0,,,
8880,ECON,3100,1917,20,CRSE,0,0,PRE,,,,,,,,SMPL,8879,ALL,Y,Y,2,0,Y,,0,AND,,,,0,0,,,
8880,ECON,3100,1917,30,CRSE,0,0,PRE,,,,,,,,SMPL,8878,ALL,Y,Y,2,0,Y,,0,AND,,,,0,0,,,
8881,ECON,3130,1919,10,RQ,0,0,PRE,7,,,,,,,SMPL,,ALL,Y,Y,2,0,,,0,,,,,0,0,,,
8881,ECON,3130,1919,20,CRSE,0,0,PRE,,,,,,,,SMPL,8879,ALL,Y,Y,2,0,Y,,0,AND,,,,0,0,,,
8881,ECON,3130,1919,30,CRSE,0,0,PRE,,,,,,,,SMPL,8878,ALL,Y,Y,2,0,Y,,0,AND,,,,0,0,,,
8882,ECON,3150,1921,10,RQ,0,0,PRE,7,,,,,,,SMPL,,ALL,Y,Y,2,0,,,0,,,,,0,0,,,
8882,ECON,3150,1921,20,CRSE,0,0,PRE,,,,,,,,SMPL,8879,ALL,Y,Y,2,0,Y,,0,AND,,,,0,0,,,
8883,ECON,3180,1922,10,RQ,0,0,PRE,29,,,,,,,SMPL,,ALL,Y,Y,2,0,,,0,,,,,0,0,,,
8883,ECON,3180,1922,20,CRSE,0,0,PRE,,,,,,,,SMPL,8879,ALL,Y,Y,2,0,Y,,0,AND,,,,0,0,,,
8884,ECON,3200,1924,10,RQ,0,0,PRE,7,,,,,,,SMPL,,ALL,Y,Y,2,0,,,0,,,,,0,0,,,
8884,ECON,3200,1924,20,CRSE,0,0,PRE,,,,,,,,SMPL,8879,ALL,Y,Y,2,0,Y,,0,AND,,,,0,0,,,
8885,ECON,3220,1926,10,RQ,0,0,PRE,7,,,,,,,SMPL,,ALL,Y,Y,2,0,,,0,,,,,0,0,,,
8885,ECON,3220,1926,20,CRSE,0,0,PRE,,,,,,,,SMPL,8879,ALL,Y,Y,2,0,Y,,0,AND,,,,0,0,,,
8885,ECON,3220,1926,30,CRSE,0,0,PRE,,,,,,,,SMPL,8878,ALL,Y,Y,2,0,Y,,0,AND,,,,0,0,,,
8886,ECON,3250,1927,10,RQ,0,0,PRE,7,,,,,,,SMPL,,ALL,Y,Y,2,0,,,0,,,,,0,0,,,
8886,ECON,3250,1927,20,CRSE,0,0,PRE,,,,,,,,SMPL,8879,ALL,Y,Y,2,0,Y,,0,AND,,,,0,0,,,
8886,ECON,3250,1927,30,CRSE,0,0,PRE,,,,,,,,SMPL,8878,ALL,Y,Y,2,0,Y,,0,AND,,,,0,0,,,
8887,ECON,3260,1929,10,RQ,0,0,PRE,7,,,,,,,SMPL,,ALL,Y,Y,2,0,,,0,,,,,0,0,,,
8887,ECON,3260,1929,20,CRSE,0,0,PRE,,,,,,,,SMPL,8879,ALL,Y,Y,2,0,Y,,0,AND,,,,0,0,,,
8887,ECON,3260,1929,30,CRSE,0,0,PRE,,,,,,,,SMPL,8878,ALL,Y,Y,2,0,Y,,0,AND,,,,0,0,,,
8888,ECON,3300,1934,10,RQ,0,0,PRE,7,,,,,,,SMPL,,ALL,Y,Y,2,0,,,0,,,,,0,0,,,
8888,ECON,3300,1934,20,CRSE,0,0,PRE,,,,,,,,SMPL,8879,ALL,Y,Y,2,0,Y,,0,AND,,,,0,0,,,
8888,ECON,3300,1934,30,CRSE,0,0,PRE,,,,,,,,SMPL,8878,ALL,Y,Y,2,0,Y,,0,AND,,,,0,0,,,
8888,ECON,3300,1934,40,CRSE,0,0,PRE,,,,,,,,SMPL,7690,ALL,Y,Y,2,0,Y,,0,AND,(,,,0,0,,,
8888,ECON,3300,1934,50,CRSE,0,0,PRE,,,,,,,,SMPL,7691,ALL,Y,Y,2,0,Y,,0,OR,),,,0,0,,,
8889,ECON,3320,1940,10,RQ,0,0,PRE,29,,,,,,,SMPL,,ALL,Y,Y,2,0,,,0,,,,,0,0,,,
8889,ECON,3320,1940,20,CRSE,0,0,PRE,,,,,,,,SMPL,8879,ALL,Y,Y,2,0,Y,,0,AND,,,,0,0,,,
8890,ECON,3350,1941,10,RQ,0,0,PRE,7,,,,,,,SMPL,,ALL,Y,Y,2,0,,,0,,,,,0,0,,,
8890,ECON,3350,1941,20,CRSE,0,0,PRE,,,,,,,,SMPL,8879,ALL,Y,Y,2,0,Y,,0,AND,,,,0,0,,,
8890,ECON,3350,1941,30,CRSE,0,0,PRE,,,,,,,,SMPL,8878,ALL,Y,Y,2,0,Y,,0,AND,,,,0,0,,,
8892,ECON,3550,1947,10,RQ,0,0,PRE,7,,,,,,,SMPL,,ALL,Y,Y,2,0,,,0,,,,,0,0,,,
8892,ECON,3550,1947,20,CRSE,0,0,PRE,,,,,,,,SMPL,8879,ALL,Y,Y,2,0,Y,,0,AND,,,,0,0,,,
8892,ECON,3550,1947,30,CRSE,0,0,PRE,,,,,,,,SMPL,8878,ALL,Y,Y,2,0,Y,,0,AND,,,,0,0,,,
8893,ECON,3600,1951,10,RQ,0,0,PRE,7,,,,,,,SMPL,,ALL,Y,Y,2,0,,,0,,,,,0,0,,,
8893,ECON,3600,1951,20,CRSE,0,0,PRE,,,,,,,,SMPL,8879,ALL,Y,Y,2,0,Y,,0,AND,,,,0,0,,,
8893,ECON,3600,1951,30,CRSE,0,0,PRE,,,,,,,,SMPL,8878,ALL,Y,Y,2,0,Y,,0,AND,,,,0,0,,,
8894,ECON,3800,1958,10,RQ,0,0,PRE,7,,,,,,,SMPL,,ALL,Y,Y,2,0,,,0,,,,,0,0,,,
8894,ECON,3800,1958,20,CRSE,0,0,PRE,,,,,,,,SMPL,8879,ALL,Y,Y,2,0,Y,,0,AND,,,,0,0,,,
8896,ECON,4150,1960,10,RQ,0,0,PRE,7,,,,,,,SMPL,,ALL,Y,Y,2,0,,,0,,,,,0,0,,,
8896,ECON,4150,1960,20,CRSE,0,0,PRE,,,,,,,,SMPL,8879,ALL,Y,Y,2,0,Y,,0,AND,,,,0,0,,,
8896,ECON,4150,1960,30,CRSE,0,0,PRE,,,,,,,,SMPL,8878,ALL,Y,Y,2,0,Y,,0,AND,,,,0,0,,,
8897,ECON,4210,1963,10,RQ,0,0,PRE,7,,,,,,,SMPL,,ALL,Y,Y,2,0,,,0,,,,,0,0,,,
8897,ECON,4210,1963,20,CRSE,0,0,PRE,,,,,,,,SMPL,8879,ALL,Y,Y,2,0,Y,,0,AND,,,,0,0,,,
8897,ECON,4210,1963,30,CRSE,0,0,PRE,,,,,,,,SMPL,8878,ALL,Y,Y,2,0,Y,,0,AND,,,,0,0,,,
8900,ECON,4260,1965,10,RQ,0,0,PRE,7,,,,,,,SMPL,,ALL,Y,Y,2,0,,,0,,,,,0,0,,,
8900,ECON,4260,1965,20,CRSE,0,0,PRE,,,,,,,,SMPL,8879,ALL,Y,Y,2,0,Y,,0,AND,,,,0,0,,,
8900,ECON,4260,1965,30,CRSE,0,0,PRE,,,,,,,,SMPL,8878,ALL,Y,Y,2,0,Y,,0,AND,,,,0,0,,,
8901,ECON,4290,1967,10,CRSE,0,0,PRE,,,,,,,,SMPL,8879,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
8901,ECON,4290,1967,20,CRSE,0,0,PRE,,,,,,,,SMPL,8878,ALL,Y,Y,0,0,Y,,0,AND,,,,0,0,,,
8901,ECON,4290,1967,30,CRSE,0,0,PRE,,,,,,,,SMPL,8884,ALL,Y,Y,0,0,Y,,0,AND,,,,0,0,,,
8901,ECON,4290,1967,40,CRSE,0,0,PRE,,,,,,,,SMPL,8885,ALL,Y,Y,0,0,Y,,0,AND,,,,0,0,,,
8901,ECON,4290,1967,50,COND,0,0,,,PR,NE,NDG,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
8902,ECON,4300,1969,10,RQ,0,0,PRE,7,,,,,,,SMPL,,ALL,Y,Y,2,0,,,0,,,,,0,0,,,
8902,ECON,4300,1969,20,CRSE,0,0,PRE,,,,,,,,SMPL,8879,ALL,Y,Y,2,0,Y,,0,AND,,,,0,0,,,
8902,ECON,4300,1969,30,CRSE,0,0,PRE,,,,,,,,SMPL,8878,ALL,Y,Y,2,0,Y,,0,AND,,,,0,0,,,
8903,ECON,4320,1970,10,RQ,0,0,PRE,7,,,,,,,SMPL,,ALL,Y,Y,2,0,,,0,,,,,0,0,,,
8903,ECON,4320,1970,20,CRSE,0,0,PRE,,,,,,,,SMPL,8879,ALL,Y,Y,2,0,Y,,0,AND,,,,0,0,,,
8903,ECON,4320,1970,30,CRSE,0,0,PRE,,,,,,,,SMPL,8878,ALL,Y,Y,2,0,Y,,0,AND,,,,0,0,,,
8904,ECON,4340,1974,10,RQ,0,0,PRE,7,,,,,,,SMPL,,ALL,Y,Y,2,0,,,0,,(,,,0,0,,,
8904,ECON,4340,1974,20,CRSE,0,0,PRE,,,,,,,,SMPL,8879,ALL,Y,Y,2,0,Y,,0,AND,),,,0,0,,,
8904,ECON,4340,1974,30,CRSE,0,0,PRE,,,,,,,,SMPL,7708,ALL,Y,Y,2,0,Y,,0,OR,,,,0,0,,,
8905,ECON,4450,1976,10,CRSE,0,0,PRE,,,,,,,,SMPL,8885,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
8906,ECON,4500,1979,10,COND,0,0,,,LVL,GE,40,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
8907,ECON,4510,1982,10,CRSE,0,0,PRE,,,,,,,,SMPL,8879,ALL,Y,Y,2,0,Y,,0,,,,,0,0,,,
8907,ECON,4510,1982,20,CRSE,0,0,PRE,,,,,,,,SMPL,8878,ALL,Y,Y,2,0,Y,,0,AND,,,,0,0,,,
8907,ECON,4510,1982,30,COND,0,0,,,LVL,NE,10,,,,SMPL,,ALL,Y,Y,2,0,,,0,AND,,,,0,0,,,
8907,ECON,4510,1982,40,COND,0,0,,,LVL,NE,20,,,,SMPL,,ALL,Y,Y,2,0,,,0,AND,,,,0,0,,,
8907,ECON,4510,1982,50,COND,0,0,,,CGA,GE,2.5,,,,SMPL,,ALL,Y,Y,2,0,,,0,AND,,,,0,0,,,
8908,ECON,4560,1983,10,RQ,0,0,PRE,7,,,,,,,SMPL,,ALL,Y,Y,2,0,,,0,,,,,0,0,,,
8908,ECON,4560,1983,20,CRSE,0,0,PRE,,,,,,,,SMPL,8879,ALL,Y,Y,2,0,Y,,0,AND,,,,0,0,,,
8908,ECON,4560,1983,30,CRSE,0,0,PRE,,,,,,,,SMPL,8878,ALL,Y,Y,2,0,Y,,0,AND,,,,0,0,,,
8909,ECON,4610,1984,10,RQ,0,0,PRE,7,,,,,,,SMPL,,ALL,Y,Y,2,0,,,0,,,,,0,0,,,
8909,ECON,4610,1984,20,CRSE,0,0,PRE,,,,,,,,SMPL,8879,ALL,Y,Y,2,0,Y,,0,AND,,,,0,0,,,
8909,ECON,4610,1984,30,CRSE,0,0,PRE,,,,,,,,SMPL,8878,ALL,Y,Y,2,0,Y,,0,AND,,,,0,0,,,
8911,ECON,4620,1985,10,RQ,0,0,PRE,7,,,,,,,SMPL,,ALL,Y,Y,2,0,,,0,,,,,0,0,,,
8911,ECON,4620,1985,20,CRSE,0,0,PRE,,,,,,,,SMPL,8879,ALL,Y,Y,2,0,Y,,0,AND,,,,0,0,,,
8911,ECON,4620,1985,30,CRSE,0,0,PRE,,,,,,,,SMPL,8878,ALL,Y,Y,2,0,Y,,0,AND,,,,0,0,,,
8912,ECON,4660,1986,10,RQ,0,0,PRE,7,,,,,,,SMPL,,ALL,Y,Y,2,0,,,0,,,,,0,0,,,
8912,ECON,4660,1986,20,CRSE,0,0,PRE,,,,,,,,SMPL,8879,ALL,Y,Y,2,0,Y,,0,AND,,,,0,0,,,
8912,ECON,4660,1986,30,CRSE,0,0,PRE,,,,,,,,SMPL,8878,ALL,Y,Y,2,0,Y,,0,AND,,,,0,0,,,
8913,ECON,4700,1987,10,COND,0,0,,,LVL,NE,10,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
8913,ECON,4700,1987,20,COND,0,0,,,LVL,NE,20,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
8913,ECON,4700,1987,30,COND,0,0,,,LVL,NE,30,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
8913,ECON,4700,1987,40,COND,0,0,,,PL,IN,14,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
8914,ECON,4850,1989,10,RQ,0,0,PRE,7,,,,,,,SMPL,,ALL,Y,Y,2,0,,,0,,,,,0,0,,,
8914,ECON,4850,1989,20,CRSE,0,0,PRE,,,,,,,,SMPL,8879,ALL,Y,Y,2,0,Y,,0,AND,,,,0,0,,,
8914,ECON,4850,1989,30,CRSE,0,0,PRE,,,,,,,,SMPL,8878,ALL,Y,Y,2,0,Y,,0,AND,,,,0,0,,,
